Year,Commodity Code,Crop Name,County Code,County,Harvested Acres,Yield,Production,Price P/U,Unit,Value,Yield Per Acre,Production Per Acre,Value Per Acre
2011,261999,ALMONDS ALL,31,Kings,15500,1.25,19300,3895.23,Tons,75178000,8.06E-05,1.24516129,4850.193548
2011,261999,ALMONDS ALL,19,Fresno,150000,1.47,221000,3496,Tons,772616000,9.80E-06,1.473333333,5150.773333
2011,261999,ALMONDS ALL,107,Tulare,31800,1.09,34700,3700,Tons,128390000,3.43E-05,1.091194969,4037.421384
2011,216299,GRAPES WINE,85,Santa Clara,1550,3.17,4910,1344.4,Tons,6601000,0.00204516129,3.167741935,4258.709677
2011,216299,GRAPES WINE,97,Sonoma,58100,2.87,167000,2078.32,Tons,347080000,4.94E-05,2.874354561,5973.83821
2011,216299,GRAPES WINE,107,Tulare,21700,11.89,258000,306.47,Tons,79070000,0.0005479262673,11.88940092,3643.778802
2011,216299,GRAPES WINE,17,El Dorado,2010,2.12,4270,1203.04,Tons,5137000,0.001054726368,2.124378109,2555.721393
2011,216299,GRAPES WINE,19,Fresno,68900,13.13,905000,335.5,Tons,303628000,0.0001905660377,13.13497823,4406.792453
2011,216299,GRAPES WINE,31,Kings,3590,15.1,54200,308.67,Tons,16730000,0.004206128134,15.09749304,4660.167131
2011,216299,GRAPES WINE,65,Riverside,2772,2.3,6380,1050.31,Tons,6701000,0.0008297258297,2.301587302,2417.388167
2011,216299,GRAPES WINE,45,Mendocino,16700,3.44,57400,1247.32,Tons,71596000,0.000205988024,3.437125749,4287.185629
2011,216299,GRAPES WINE,55,Napa,43600,2.8,122000,3470.84,Tons,423442000,6.42E-05,2.798165138,9711.972477
2011,216299,GRAPES WINE,1,Alameda,2650,3.47,9190,1296.63,Tons,11916000,0.001309433962,3.467924528,4496.603774
2012,378299,TOMATOES PROCESSING,19,Fresno,97600,56.39,5504000,68,Tons,374272000,0.0005777663934,56.39344262,3834.754098
2012,378299,TOMATOES PROCESSING,31,Kings,36000,51.61,1858000,69.29,Tons,128735000,0.001433611111,51.61111111,3575.972222
2012,378299,TOMATOES PROCESSING,85,Santa Clara,980,63.16,61900,66.04,Tons,4088000,0.06444897959,63.16326531,4171.428571
2012,261999,ALMONDS ALL,107,Tulare,33800,1.03,34800,5170,Tons,179916000,3.05E-05,1.029585799,5322.95858
2012,261999,ALMONDS ALL,31,Kings,16800,1.03,17300,4859.6,Tons,84071000,6.13E-05,1.029761905,5004.22619
2012,261999,ALMONDS ALL,19,Fresno,154000,1.34,206000,4251,Tons,875706000,8.70E-06,1.337662338,5686.402597
2012,216299,GRAPES WINE,65,Riverside,2740,3.15,8620,1240.37,Tons,10692000,0.001149635036,3.145985401,3902.189781
2012,216299,GRAPES WINE,55,Napa,43200,4.24,183000,3585.99,Tons,656236000,9.81E-05,4.236111111,15190.64815
2012,216299,GRAPES WINE,45,Mendocino,16800,4.23,71100,1438.9,Tons,102306000,0.0002517857143,4.232142857,6089.642857
2012,216299,GRAPES WINE,31,Kings,4110,12.9,53000,315.06,Tons,16698000,0.003138686131,12.89537713,4062.773723
2012,216299,GRAPES WINE,19,Fresno,86700,10.38,900000,385.48,Tons,346934000,0.0001197231834,10.38062284,4001.545559
2012,216299,GRAPES WINE,1,Alameda,2940,3.74,11000,1251.27,Tons,13764000,0.001272108844,3.741496599,4681.632653
2012,216299,GRAPES WINE,17,El Dorado,2060,2.75,5675,1378.68,Tons,7824000,0.001334951456,2.754854369,3798.058252
2012,216299,GRAPES WINE,85,Santa Clara,1580,3.92,6190,1170.92,Tons,7248000,0.002481012658,3.917721519,4587.341772
2012,216299,GRAPES WINE,97,Sonoma,58300,4.58,267000,2183.3,Tons,582942000,7.86E-05,4.579759863,9999.005146
2012,216299,GRAPES WINE,107,Tulare,15900,13.65,217000,348.53,Tons,75631000,0.000858490566,13.64779874,4756.666667
2013,378299,TOMATOES PROCESSING,19,Fresno,101000,50.27,5077000,69,tons,350313000,0.0004977227723,50.26732673,3468.445545
2013,378299,TOMATOES PROCESSING,85,Santa Clara,749,58.48,43800,74.02,tons,3242000,0.07807743658,58.47797063,4328.437917
2013,378299,TOMATOES PROCESSING,31,Kings,33400,42.81,1430000,68.18,tons,97494000,0.001281736527,42.81437126,2918.982036
2013,261999,ALMONDS ALL,107,Tulare,38100,1.07,40800,6040,tons,246432000,2.81E-05,1.070866142,6468.031496
2013,261999,ALMONDS ALL,31,Kings,17400,1.21,21100,5521.9,tons,116512000,6.95E-05,1.212643678,6696.091954
2013,261999,ALMONDS ALL,19,Fresno,162220,1.23,200000,5249,tons,1049800000,7.58E-06,1.232893601,6471.458513
2013,216299,GRAPES WINE,85,Santa Clara,1590,3.84,6100,1442.95,tons,8802000,0.00241509434,3.836477987,5535.849057
2013,216299,GRAPES WINE,65,Riverside,2670,4.01,10700,1274.21,tons,13634000,0.001501872659,4.007490637,5106.367041
2013,216299,GRAPES WINE,55,Napa,43600,4.01,175000,3749.91,tons,656235000,9.20E-05,4.013761468,15051.26147
2013,216299,GRAPES WINE,1,Alameda,2800,5.82,16300,979.45,tons,15965000,0.002078571429,5.821428571,5701.785714
2013,216299,GRAPES WINE,17,El Dorado,2120,2.71,5740,1395.64,tons,8011000,0.001278301887,2.70754717,3778.773585
2013,216299,GRAPES WINE,19,Fresno,54571,13.12,716000,409.68,tons,293328000,0.0002404207363,13.12052189,5375.162632
2013,216299,GRAPES WINE,31,Kings,4280,13.62,58300,326.9,tons,19058000,0.003182242991,13.62149533,4452.803738
2013,216299,GRAPES WINE,45,Mendocino,16800,4.64,77900,1452.37,tons,113140000,0.0002761904762,4.636904762,6734.52381
2013,216299,GRAPES WINE,107,Tulare,10900,16.24,177000,368,tons,65136000,0.001489908257,16.23853211,5975.779817
2013,216299,GRAPES WINE,97,Sonoma,59800,4.53,271000,2232.72,tons,605068000,7.58E-05,4.531772575,10118.19398
2014,378299,TOMATOES PROCESSING,19,Fresno,89600,53.06,4754000,85,Tons,404090000,0.0005921875,53.05803571,4509.933036
2014,378299,TOMATOES PROCESSING,85,Santa Clara,844,61.73,52100,82.96,Tons,4322000,0.07313981043,61.72985782,5120.853081
2014,378299,TOMATOES PROCESSING,31,Kings,34000,52.94,1800000,81.12,Tons,146017000,0.001557058824,52.94117647,4294.617647
2014,261999,ALMONDS ALL,31,Kings,19400,1.11,21600,7136.11,Tons,154140000,5.72E-05,1.113402062,7945.360825
2014,261999,ALMONDS ALL,19,Fresno,171000,1.08,184000,6792,Tons,1249728000,6.32E-06,1.076023392,7308.350877
2014,261999,ALMONDS ALL,107,Tulare,46400,1.05,48700,8050,Tons,392035000,2.26E-05,1.049568966,8449.030172
2014,216299,GRAPES WINE,65,Riverside,2720,3.93,10700,1274.3,Tons,13635000,0.001444852941,3.933823529,5012.867647
2014,216299,GRAPES WINE,55,Napa,43600,4.04,176000,4061.43,Tons,714811000,9.27E-05,4.036697248,16394.74771
2014,216299,GRAPES WINE,45,Mendocino,16900,3.67,62000,1511.15,Tons,93691000,0.0002171597633,3.668639053,5543.846154
2014,216299,GRAPES WINE,19,Fresno,58700,11.24,660000,391.95,Tons,258688000,0.0001914821124,11.24361158,4406.950596
2014,216299,GRAPES WINE,17,El Dorado,2110,2.53,5340,1420.04,Tons,7583000,0.001199052133,2.530805687,3593.838863
2014,216299,GRAPES WINE,1,Alameda,2420,4.38,10600,1486.42,Tons,15756000,0.001809917355,4.380165289,6510.743802
2014,216299,GRAPES WINE,31,Kings,4800,11.96,57400,289.79,Tons,16634000,0.002491666667,11.95833333,3465.416667
2014,216299,GRAPES WINE,107,Tulare,11200,15.98,179000,311,Tons,55669000,0.001426785714,15.98214286,4970.446429
2014,216299,GRAPES WINE,97,Sonoma,58300,4.39,256000,2315.62,Tons,592798000,7.53E-05,4.391080617,10168.06175
2014,216299,GRAPES WINE,85,Santa Clara,1600,3.53,5640,1483.69,Tons,8368000,0.00220625,3.525,5230
2015,216299,GRAPES WINE,31,Kings,3330,12.19,40600,261.01,Tons,10597000,0.003660660661,12.19219219,3182.282282
2015,216299,GRAPES WINE,19,Fresno,60200,12.79,770000,312.55,Tons,240662000,0.0002124584718,12.79069767,3997.707641
2015,216299,GRAPES WINE,17,El Dorado,2220,2.42,5370,1508.19,Tons,8099000,0.00109009009,2.418918919,3648.198198
2015,216299,GRAPES WINE,1,Alameda,2400,4.14,9940,1529.98,Tons,15208000,0.001725,4.141666667,6336.666667
2015,216299,GRAPES WINE,107,Tulare,8860,16.25,144000,297,Tons,42768000,0.001834085779,16.25282167,4827.088036
2015,216299,GRAPES WINE,97,Sonoma,58200,3.14,183000,2440.1,Tons,446539000,5.40E-05,3.144329897,7672.491409
2015,216299,GRAPES WINE,85,Santa Clara,1540,2.09,3220,1710.87,Tons,5509000,0.001357142857,2.090909091,3577.272727
2015,216299,GRAPES WINE,65,Riverside,2630,3.8,10000,1363.9,Tons,13639000,0.00144486692,3.802281369,5185.931559
2015,216299,GRAPES WINE,55,Napa,43000,2.88,124000,4410.76,Tons,546934000,6.70E-05,2.88372093,12719.39535
2015,216299,GRAPES WINE,45,Mendocino,16900,3.39,57300,1540.79,Tons,88287000,0.000200591716,3.390532544,5224.08284
2015,261999,ALMONDS ALL,31,Kings,21500,1.03,22100,7569.64,Tons,167289000,4.79E-05,1.027906977,7780.883721
2015,261999,ALMONDS ALL,19,Fresno,186000,1,186000,6300,Tons,1171800000,5.38E-06,1,6300
2015,261999,ALMONDS ALL,107,Tulare,45300,0.95,43000,7250,Tons,311750000,2.10E-05,0.9492273731,6881.898455
2015,378299,TOMATOES PROCESSING,85,Santa Clara,795,61.76,49100,81.06,Tons,3980000,0.07768553459,61.76100629,5006.289308
2015,378299,TOMATOES PROCESSING,31,Kings,31000,55.03,1706000,77.21,Tons,131725000,0.00177516129,55.03225806,4249.193548
2015,378299,TOMATOES PROCESSING,19,Fresno,97200,52.13,5067000,82,Tons,415494000,0.0005363168724,52.12962963,4274.62963
2016,378299,TOMATOES PROCESSING,19,Fresno,90400,49.42,4468000,72,Tons,321696000,0.0005466814159,49.42477876,3558.584071
2016,378299,TOMATOES PROCESSING,85,Santa Clara,480,56.25,27000,76.93,Tons,2077000,0.1171875,56.25,4327.083333
2016,378299,TOMATOES PROCESSING,31,Kings,29800,56.58,1686000,70.71,Tons,119216000,0.001898657718,56.57718121,4000.536913
2016,261999,ALMONDS ALL,31,Kings,23100,1.07,24800,4810.28,Tons,119295000,4.63E-05,1.073593074,5164.285714
2016,261999,ALMONDS ALL,19,Fresno,215000,1.17,252000,4633,Tons,1167516000,5.44E-06,1.172093023,5430.306977
2016,261999,ALMONDS ALL,107,Tulare,60900,1.09,66400,4400,Tons,292160000,1.79E-05,1.090311987,4797.372742
2016,216299,GRAPES WINE,65,Riverside,2630,2.09,5500,1746.18,Tons,9604000,0.0007946768061,2.091254753,3651.711027
2016,216299,GRAPES WINE,55,Napa,43400,3.53,153000,4768.02,Tons,729507000,8.13E-05,3.525345622,16808.91705
2016,216299,GRAPES WINE,45,Mendocino,16900,3.39,57300,1540.79,Tons,88287000,0.000200591716,3.390532544,5224.08284
2016,216299,GRAPES WINE,31,Kings,3730,13.62,50800,286.22,Tons,14540000,0.003651474531,13.61930295,3898.123324
2016,216299,GRAPES WINE,19,Fresno,75500,10,755000,382.85,Tons,289053000,0.0001324503311,10,3828.516556
2016,216299,GRAPES WINE,17,El Dorado,2340,2.58,6030,1449.59,Tons,8741000,0.001102564103,2.576923077,3735.470085
2016,216299,GRAPES WINE,1,Alameda,2630,4.83,12700,1432.2,Tons,18189000,0.001836501901,4.828897338,6915.969582
2016,216299,GRAPES WINE,107,Tulare,9940,15.29,152000,303,Tons,46056000,0.001538229376,15.2917505,4633.400402
2016,216299,GRAPES WINE,97,Sonoma,60000,3.77,226000,2595.21,Tons,586518000,6.28E-05,3.766666667,9775.3
2016,216299,GRAPES WINE,85,Santa Clara,1580,2.84,4490,1703.56,Tons,7649000,0.001797468354,2.841772152,4841.139241
2017,378299,TOMATOES PROCESSING,85,Santa Clara,322,55.9,18000,75.11,Tons,1352000,0.1736024845,55.90062112,4198.757764
2017,378299,TOMATOES PROCESSING,31,Kings,27100,57.31,1553000,71.09,Tons,110398000,0.002114760148,57.30627306,4073.726937
2017,378299,TOMATOES PROCESSING,19,Fresno,73400,51.69,3794000,67,Tons,254198000,0.0007042234332,51.6893733,3463.188011
2017,261999,ALMONDS ALL,31,Kings,27500,1.11,30500,4707.08,Tons,143566000,4.04E-05,1.109090909,5220.581818
2017,261999,ALMONDS ALL,19,Fresno,228000,1.13,258000,4526,Tons,1167708000,4.96E-06,1.131578947,5121.526316
2017,261999,ALMONDS ALL,107,Tulare,67400,1.02,68700,4640,Tons,318768000,1.51E-05,1.019287834,4729.495549
2017,216299,GRAPES WINE,65,Riverside,2530,3.44,8700,1520.34,Tons,13227000,0.001359683794,3.438735178,5228.063241
2017,216299,GRAPES WINE,55,Napa,43600,3.26,142000,5287.55,Tons,750832000,7.48E-05,3.256880734,17220.91743
2017,216299,GRAPES WINE,45,Mendocino,16900,3.39,57300,1540.79,Tons,88287000,0.000200591716,3.390532544,5224.08284
2017,216299,GRAPES WINE,31,Kings,3600,15.64,56300,287.14,Tons,16166000,0.004344444444,15.63888889,4490.555556
2017,216299,GRAPES WINE,19,Fresno,59700,13.32,795000,361.02,Tons,287013000,0.0002231155779,13.31658291,4807.58794
2017,216299,GRAPES WINE,17,El Dorado,2340,2.53,5930,1503.2,Tons,8914000,0.001081196581,2.534188034,3809.401709
2017,216299,GRAPES WINE,1,Alameda,2420,5.08,12300,1447.32,Tons,17802000,0.002099173554,5.082644628,7356.198347
2017,216299,GRAPES WINE,85,Santa Clara,1600,3.44,5510,1827.04,Tons,10067000,0.00215,3.44375,6291.875
2017,216299,GRAPES WINE,107,Tulare,9450,17.35,164000,308,Tons,50512000,0.001835978836,17.35449735,5345.185185
2017,216299,GRAPES WINE,97,Sonoma,60000,3.43,206000,2807.34,Tons,578313000,5.72E-05,3.433333333,9638.55
2018,378299,TOMATOES PROCESSING,19,Fresno,77100,56.52,4358000,68,Tons,296344000,0.00073307393,56.52399481,3843.631647
2018,378299,TOMATOES PROCESSING,31,Kings,32400,62.13,2013000,73.7,Tons,148368000,0.001917592593,62.12962963,4579.259259
2018,378299,TOMATOES PROCESSING,85,Santa Clara,348,56.9,19800,71.11,Tons,1408000,0.1635057471,56.89655172,4045.977011
2018,261999,ALMONDS ALL,31,Kings,29900,1.07,31900,4736.83,Tons,151105000,3.58E-05,1.066889632,5053.67893
2018,261999,ALMONDS ALL,19,Fresno,250000,0.96,240000,4626,Tons,1110240000,3.84E-06,0.96,4440.96
2018,261999,ALMONDS ALL,107,Tulare,67300,1,67300,4470,Tons,300831000,1.49E-05,1,4470
2018,216299,GRAPES WINE,65,Riverside,2310,3.81,8800,1623.52,Tons,14287000,0.001649350649,3.80952381,6184.848485
2018,216299,GRAPES WINE,55,Napa,43400,4.26,185000,5614.05,Tons,1038600000,9.82E-05,4.262672811,23930.87558
2018,216299,GRAPES WINE,45,Mendocino,16700,4.9,81900,1684.4,Tons,137952000,0.0002934131737,4.904191617,8260.598802
2018,216299,GRAPES WINE,31,Kings,3670,15.07,55300,293.16,Tons,16212000,0.00410626703,15.06811989,4417.438692
2018,216299,GRAPES WINE,19,Fresno,59500,12.92,769000,373.14,Tons,286941000,0.0002171428571,12.92436975,4822.537815
2018,216299,GRAPES WINE,17,El Dorado,2670,2.57,6850,1630.51,Tons,11169000,0.0009625468165,2.565543071,4183.146067
2018,216299,GRAPES WINE,1,Alameda,3390,5.34,18100,1503.04,Tons,27205000,0.001575221239,5.339233038,8025.073746
2018,216299,GRAPES WINE,107,Tulare,8410,17.72,149000,314,Tons,46786000,0.002107015458,17.71700357,5563.13912
2018,216299,GRAPES WINE,97,Sonoma,59900,4.61,276000,2817.66,Tons,777675000,7.70E-05,4.607679466,12982.88815
2018,216299,GRAPES WINE,85,Santa Clara,1670,3.74,6250,1797.6,Tons,11235000,0.002239520958,3.74251497,6727.54491
2019,378299,TOMATOES PROCESSING,85,Santa Clara,464,57.33,26600,79.1,Tons,2104000,0.1235560345,57.32758621,4534.482759
2019,378299,TOMATOES PROCESSING,31,Kings,27300,58.5,1597000,74.38,Tons,118784000,0.002142857143,58.4981685,4351.062271
2019,378299,TOMATOES PROCESSING,19,Fresno,74800,52.1,3897000,73,Tons,284481000,0.0006965240642,52.09893048,3803.221925
2019,261999,ALMONDS ALL,31,Kings,31900,1.19,38000,5079.21,Tons,193010000,3.73E-05,1.191222571,6050.470219
2019,261999,ALMONDS ALL,19,Fresno,264000,1.17,309000,4930,Tons,1523370000,4.43E-06,1.170454545,5770.340909
2019,261999,ALMONDS ALL,107,Tulare,78300,1.07,83700,4945.9,Tons,413972000,1.37E-05,1.068965517,5286.998723
2019,216299,GRAPES WINE,17,El Dorado,2640,2.66,7020,1722.51,Tons,12092000,0.001007575758,2.659090909,4580.30303
2019,216299,GRAPES WINE,1,Alameda,3390,5.34,18100,1503.04,Tons,27205000,0.001575221239,5.339233038,8025.073746
2019,216299,GRAPES WINE,19,Fresno,53500,13.83,740000,343.65,Tons,254300000,0.0002585046729,13.8317757,4753.271028
2019,216299,GRAPES WINE,31,Kings,3670,17.19,63100,268.86,Tons,16965000,0.004683923706,17.19346049,4622.615804
2019,216299,GRAPES WINE,107,Tulare,6260,18.69,117000,290,Tons,33930000,0.002985623003,18.69009585,5420.127796
2019,216299,GRAPES WINE,97,Sonoma,57500,4,230000,2843.57,Tons,654021000,6.96E-05,4,11374.27826
2019,216299,GRAPES WINE,85,Santa Clara,1700,3.4,5780,1997.4,Tons,11545000,0.002,3.4,6791.176471
2019,216299,GRAPES WINE,65,Riverside,1730,3.82,6600,2503.64,Tons,16524000,0.002208092486,3.815028902,9551.445087
2019,216299,GRAPES WINE,55,Napa,44200,3.62,160000,5862.26,Tons,937962000,8.19E-05,3.619909502,21220.85973
2019,216299,GRAPES WINE,45,Mendocino,16500,4.11,67800,1678.6,Tons,113809000,0.0002490909091,4.109090909,6897.515152
2020,378299,TOMATOES PROCESSING,85,Santa Clara,680,56.76,38600,79.04,Tons,3051000,0.08347058824,56.76470588,4486.764706
2020,378299,TOMATOES PROCESSING,31,Kings,29600,53.82,1593000,79.18,Tons,126133000,0.001818243243,53.81756757,4261.25
2020,378299,TOMATOES PROCESSING,19,Fresno,72400,52.5,3801000,75,Tons,285075000,0.0007251381215,52.5,3937.5
2020,261999,ALMONDS ALL,31,Kings,33400,1.21,40500,3506.02,Tons,141994000,3.62E-05,1.21257485,4251.317365
2020,261999,ALMONDS ALL,19,Fresno,275000,1.24,341000,3512,Tons,1197592000,4.51E-06,1.24,4354.88
2020,261999,ALMONDS ALL,107,Tulare,89000,1.1,97900,3460,Tons,338734000,1.24E-05,1.1,3806
2020,216299,GRAPES WINE,55,Napa,45200,2.2,99300,4646.48,Tons,461395000,4.87E-05,2.196902655,10207.85398
2020,216299,GRAPES WINE,45,Mendocino,16400,3.37,55200,1488.8,Tons,82182000,0.0002054878049,3.365853659,5011.097561
2020,216299,GRAPES WINE,31,Kings,3590,16.46,59100,286.87,Tons,16954000,0.004584958217,16.46239554,4722.562674
2020,216299,GRAPES WINE,19,Fresno,56900,12.13,690000,362.14,Tons,249877000,0.0002131810193,12.12653779,4391.511424
2020,216299,GRAPES WINE,17,El Dorado,2620,2.38,6240,1548.56,Tons,9663000,0.0009083969466,2.381679389,3688.167939
2020,216299,GRAPES WINE,1,Alameda,2530,5.14,13000,1497.69,Tons,19470000,0.002031620553,5.138339921,7695.652174
2020,216299,GRAPES WINE,65,Riverside,1740,6.72,11700,1623.93,Tons,19000000,0.003862068966,6.724137931,10919.54023
2020,216299,GRAPES WINE,107,Tulare,6500,17.23,112000,317,Tons,35504000,0.002650769231,17.23076923,5462.153846
2020,216299,GRAPES WINE,97,Sonoma,56800,2.61,148000,2375.08,Tons,351512000,4.60E-05,2.605633803,6188.591549
2020,216299,GRAPES WINE,85,Santa Clara,1730,3.49,6040,1983.77,Tons,11982000,0.00201734104,3.49132948,6926.011561